Note,Commentaire
0,"ooooffffff ! Je suis fan des films de zombies, mais celui là, je le trouve vraiment pas terrible ! C'est vrai, à part quelques scènes surprenantes (comme la refondation de la ville), ben le film ne vole pas haut ! C'est une sois disant ''suite'' de *28 Jours Plus Tard*, c'est un bon clin d’œil car il respecte ce format posé pour la suite et c'est cohérent, l'explication de qu'est ce qui est devenu de la mutation du virus, les infectés comme ils sont : bref, un vrai schéma qui nous mets directement dans le contexte du film et de pourquoi il y a une suite. Puis à partir de la scène avec l'explication de : où est leur mère. c'est là où j'ai complètement décrocher le fil d’intérêt que j'avais envers le film...En bref, la réalisation n'est pas vraiment ouf, c'est du basique... Les acteurs sont mauvais, Jeremy Renner (qui est très bon acteur !) est, je trouve, le meilleur point fort du film, mais il est sans plus... tous à part Rose Byrne alias Scarlet que j'ai trouvé convainquant à part à la scène dans le noir... Le scénario, tiens bon mais aussi sans plus...Tout est sans plus... et c'est comme ça tout le long du film en enchaînant les fautes d'effets spéciaux et les mauvais jeux d'acteur ainsi que les incohérences scénaristiques..."
0,"Sans surprise et prévisible, le scénario n'enchante pas le spectateur. En plus dotée d'un casting moyen, la suite agace et n'est guère persuasive. C'est nettement inférieur."
0,"Non mais c'est une plaisanterie ou quoi?Après l'excellent 28 jours plus tard, 28 semaines plus tard est en revanche, la série Z de la rentrée.Le scénario est intéressant mais la réalisation est complètement ratée avec des scènes d'actions impossibles à suivre tant les prises de vue sont saccadées, floues et mal cadrées. Volontairement je suppose, mais ça gâche complètement le film; sans parler de la fin qui est ridicule. Une beau navet!"
0,"Ce film est destiné à un public averti: mieux vaut être amateur du genre pour supporter les vomissements de sang et l'ultraviolence de certaines scènes. Romero est meilleur dans le genre, mais grâce à son côté docu-fiction réaliste ce film tire son épingle du jeu."
0,"Après le génial 28 jours plus tard , il était logique de faire une suite: innover avec de nouvelles scènes, retomber dans cette tension. L'espagnol Fresnadilo n'est pas mauvais, efficace, sait mettre en scène, la première est d'anthologie. ET après, on sombre dans un film '' commercial'': le manque de scénario est masqué par des rajouts incompréhensibles ( 
spoiler: 
lorsque Robert Carlyle se fait contaminé et poursuit ses enfants
), une espèce de critique militaro américaine sans intérêt, des courses poursuites vers nulle part pour nous tenir en haleine, une fin prévisible aux mult(iples autres aboutissements. Dommage, de bons ingrédients étaient réunis : BO, acteurs."
0,"mal filmé, musique vraiment incéssente, et un scénario vraiment pas top et déja vu, ce film ne fait que réutiliser des choses déja vu dans pleins d'autre film de se type.L'action est tellement incéssente et limite éileptique qu'a la fin on ne comprend rien avec tous ces plans caméra à l'épaule...La seule chose de bien de se film est la fin qui risque d'en surprendre plus d'un !"
0,"Beaucoup jugent que ce film est supérieur à son prédecesseur. Certesn les images sont plus chocs, plus gores et on a le droit à des scénes d'anthologie. Quant au talent du réalisateur il est indéniable. Mais voilà, sachant que ce serait dur de succéder au choc 28 jours plus tard, les scénaristes et le réalisateur ont choisi la facilité; la surenchère visuelle, gore et dramatique. Là où le premier volet frôle la subtilité dans sa peinture de la nature humaine, le second volet se base sur ce qui a déjà été fait (même s'il choisi plutôt l'analyse de l'épidémie) et en rajoute une couche. Il n'est pas mieux, il prend une envergure plus épique mais nettement moins subtile. Il est jsute différent."
0,"bonne suite pour ce second volet 28, tres gore mais pour une fois je pense que c'est justifié, le réalisateur ne s'atarde pas lourdement sur les mares de sang et le charcutage en serie, un peu à la ''Alien'' premier du nom, bien flippant, tres sombre, avec un super jeux d'acteurs. Juan Carlos Fresnadillo a bien pigé le style de Danny Boyle qui et je rassure les fans, à grandement participé au film.Mais on arrive toujours pas à éviter quelques clichés à savoir les voitures qui savent qu'elles sont dans un film d'horreur et qui prennent un malin plaisir à démarrer juste avant d'etre transformé en amuse bouche à la derniere seconde par une centaine de contaminés et évidement l'idiot tout seul qui dit qu il reviens dans une minute et qui fatalement passe de vie à Zombie.Conclusion: bien mais à ne pas voir si vous faites un petite depression sur le monde d'aujourd hui.Nakor."
0,"Assez décu, j'avais beaucoup aimé plus jeune, mais la je l'ai regarder peu de temps après ''28 jours'' et franchement il y a une baisse de niveau considerable dans le scénario, la qualité d'image et le genre. ''28 semaines'' est bien plus gore bien plus saignant quand son predecesseur lui été bien plus psychologique et traitais plutot de la sauvagerie de l'homme plus que celle des zombies. Ce n'est pas un reproche ils ont bien fait de ne pas faire comme le 1er film mais sa m'a bien moin plus, c'est juste un film de zombie quoi..."
0,"Que certains aiment ce genre de film, pourquoi pas ?! Mais que des spectateurs anoncent que ce n'est pas ''gore'' : où va-t-on ? C'est une succession de scènes qui vous donnent la nausée : la seule réussite de son auteur, si c'est ce à quoi il destinait son long métrage...Le scénario est ... absent bien sûr, seule la musique permet de ''respirer'' pendant l'heure et demie de déchaînement sanguinolent !"
0,quoi dire! 28 jours plus tard c'etait un film de zombie camera au point fait par danny boyle et avec l'excellent cillian murphy! 28 semaine plus tard il n'y a plus ni danny boyle ni cillian murphy. que reste t il? du gore ( yeux crevé zombie coupé en morceau par l'helice d'un bateau et d'un helico)!! un film gore banal. ca reste tout de meme distrayant mais ca ne vaut vraiment pas 28 jours plus tard a l'ambiance si speciale!
0,"Ce film est dans la même veine que 28 jours plus tard de Danny Boyle. En effet, la trame narrative est quasiment la même, à l'exception que celui ci est plus gore que le précédent. Ce que je reproche à ce film, c'est: un manque cruel de clarté (scènes dans le noir, vitesse d'action etc ...), des personnages inéxploité auquel on n'a pas le temps de s'attacher et surtout, des incoherences inexcusables (père qui embrasse sa femme contaminé, zone de confinement qui aurait du être davantage securisé, des militaires qui tuent les noms contaminés même quand le danger est faible, leurs enfants prennent des risques inconsidere pour des broutille, un pilote qui tue les zombies avec son hélicoptère, le père zombifié qui poursuit on ne sait trop pourquoi ses enfants dans tout Londres etc ...). Le seul point positif à mes yeux, c'est la façon dont les zombies sont filmés car cela fait monter l'angoisse. Dommage car c'est un film qui aurait pu être meilleur !"
0,"Soporifique... Je me demande pourquoi faire encore des films de zombies pour retrouver ce même scénario tout le long : une jolie petite ville, des gens gentils qui sourient, un premier zombie qui apparait et 5 minutes après, 50 000 zombies (temps record à battre !) et des gens non atteints qui courent dans tous les sens pour leur échaper. Résultat des courses : des tueries à ne plus savoir qu'en faire, et une finalité sans aucune originalité..."
0,"Nul, inutile, prévisible au possible, scénario cousu de fils blancs etc etc, bref, une bouse."
0,"Alors, le film en lui même est plus ou moins pas mal, c'est un bon divertissement, on passe un bon moment devant mais je vais aborder les défauts de ce film qui sont gros comme une maison. Le plus gros problème avec ''28 semaines plus tard'', c'est son scénario, c'est un scénario très classique et bourré d'incohérences ! Alors déjà on passe d'un film d'horreur classique à la mise en scène quasiment irréprochable, un scénario cohérent dans ce qu'il raconte, avec des personnages attachants, une ambiance qui nous prend aux tripes et une réflexion intelligente sur la décadence humaine (je parlais de ''28 jours plus tard''), à un film d'action sans saveur, avec un scénario sans réelle moralité, mal écrit et incohérent, avec aucune réelle ambiance, des personnages dont on se fout royalement et une caméra qui bouge dans tous les sens (je parlais de ''28 semaines plus tard'' là). Pour moi il n'est pas meilleur que son prédécesseur à cause des défauts que je viens de citer."
0,"En commençant cette suite de 28 jours plus tard, j'espérai que le changement de réalisateur passe avec brio, mais ce ne fut pas le cas. Juan Carlos Fresnadillo n'a pas réussit à être aussi bon que son prédécesseur, et c'est dommage. Autant la première partie, se passant les 28 huit jours suivants l'incident avec les singes, est très réussit ( En effet, le stress y est énormément ) autant la deuxième partie, c'est-a-dire la partie la plus importante du film, 28 semaines plus tard, ne suit pas du tout. Tout d'abord, pourquoi, comme dans Saw par exemple, lorsque le premier est un réussite sans être particulièrement gore, la suite doit l'être ! La scène de l'hélicoptère est une réelle, excusez-moi l'expression, boucherie et ça ne donne rien au film. De plus, l'effet de stress disparait totalement, pour laisser place à un film tout bonnement d'action et de tuerie, ce qui laisse sous-entendre une banale production américaine... Enfin, la toute dernière scène à Paris est également assez ridicule... Cependant, le film reste tout de même à peu près dans le même esprit de l'opus précédent, ce qui n'est pas reprochable.A voir, histoire de passer une plutôt bonne soirée et aussi de voir ce qui se passe après ces 28 jours suivant l'affaire des singes, même si l'on peut être déçu !"
0,"Frénétique, gore, mais toujours un peu trop dans le maniérisme, 28 semaines plus tard n'égale pas le premier opus, malgré quelques moments très réussis."
0,Courez vite ne pas le voir...
0,"On en rirait tellement le scénario est plat et prévisible. Oui, le chemin de l'enfer est pavé de bonnes intentions et on aurait pu monter différemment la faiblesse humaine. On sait tous que l'homme est un monstre."
0,"Autant j'ai adoré 28 jours plus tard, mais alors là, j'ai vraiment été déçue! C'est une vraie boucherie et pas vraiment d'histoire! Pas du tout réfléchi comme le premier."
0,"Tout a fait d'accord avec Libération : bruyant et grotesque. Ce film c'est juste un film de zombie, si vous aimez le genre alors peut être que vous aimerez le film."
0,"Je n'ai pas vu le premier volet qui selon de nombreuses critiques était plus réussi et peut être à cause de cela j'ai eu du mal à rentrer dans ce film.Mais, de toutes les façons le scénario est léger et sans surprise, les images difficiles à suivre,l'angoisse absente et les giclées de sang en surnombre.Pour moi un navet!"
0,"C'est le genre de film que l'on va voir par erreur ou si on est un amoureux du genre film d'horreur mais même dans ce cas on est dessus.Histoire similaire à Resident Evil sauf que là les zombies courent (ils ont la rage). Le problème est que la violence sans limite et l'impuissance des humains face à ces monstres est telle que l'on se met à rigoler à chaque fois qu'une personne est tuée ou l'on entame une discussion avec son voisin ininterressé aussi afin de ne pas voir les images.Ceci dit, les acteurs jouent très bien."
0,J'ai commis l'erreur de n'avoir pas lu les noms du réalisateur et du scénariste de ce deuxième volet. Et bien il y a de fortes chances que ceux ayant aimés le premier n'aime pas le second (c'est mon cas évidemment). Il n'y a absolument aucune comparaison. Cela devient ''28 semaines de trop'' dans un film de série B à la sauce zombie pas frais...
0,"Si tu aimes les histoires de Zoombies et que le sang ne t'effraies pas, tu vas adoré ce film. Une façon de filmer originale on est plongé dans l'action !"
0,Assez moyen dans l'ensemble malgré quelques bonnes idées. Dommage 28 jours méritait une meilleure suite.
0,"Une étoile pour les 5 première minutes, splendides. Après ça, la boucherie. Non, même pas, le chaos. Pire, la laideur et la stupidité. Les héros sont deux têtes à claque suivits à l'odeur par leur père pas très futfut non plus dans un univers gloubiboulgaskien (silent hill + le dernier Romero + resident evil + etc...)Certaines scènes donnent envie de quitter la salle comme celle de l'hélico hacheur ou le sous sous sous projet blair witch croisé avec le silence des agneaux.)Indigestion garantie"
0,"film assez réussi au niveau de la mise en scene, des effets horreur, du jeu d'acteur, de la musique. Mais le scenario nul. dommage."
0,"Ce deuxiéme volet est vraiment ''moins tout'' que le premier. Moins novateur, moins horrifique, moins fantasmatique. Le scénario même s'il part de bonnes idées est très telephoné. Décidemment Dany Boyle n'est pas aux manettes et ça se ressent. Cela dit ne vidons pas le bébé avec l'eau du bain, il reste toutefois très divertissant et agréable à regarder mais ne vous attendez pas à l'originalité du premier..."
0,"Oser,mais oui,ils ont osez faire une suite à l'un des meilleurs films de ces 5 dernières années.C'était perdu d'avance.Pourtant j'y ai cru puisque je suis aller le voir.28 jours plus tard est une bombe apocalyptique de pur bonheur,mais cette suite est loin mais très très loin de lui arriver à la cheville.C'est vraiment prévisible et plat.C'est très difficile de faire mieux que ce qui existe déjà.1 étoile tout de même pour Robert Carlyle et Rose Byrne que j'aime beaucoup et aussi parce que je suis parti en vacances à Londres il y a 15 jours et le faites d'avoir pu redécouvrir ses monuments sublimes et cette ville royale à travers ce film m'ont fait chaud au coeur.Les effets spéciaux aussi mérite leur étoile."
0,Un film pitoyable et particulièrement ennuyeux.
0,"Très loin derrière le 1er ''28 jours plus tard''. Ah ben c'est sûr que y'a des morts, que c'est gore et tout mais en dehors de ça... Je trouve que là, ça manque de profondeur. Ca fait penser à un simple film de zombies alors que le 1er avait ce petit qq chose d'original. Ce qui était bien dans le 1er, c'est que le gars se réveille de son coma, découvre la ville déserte etc et d'un coup se fait attaquer par des saletés d'enragés. Là, ce sont les militaires et les scientifiques, bref du déjà vu quoi. Je me suis sentie moins concernée.On passe tout de même un bon moment."
0,"Une note moyenne pour ce film, je suis pourtant fan de Robert Carlyle mais c'est tellement en dessous de ''28 jours plus tard'' ..."
0,"Un bon survival, rien d'autre. Loin de 28 jours.Malgré une bonne entrée en matière, le décor et l'ambiance sont déjà posés par l'opus de Danny Boyle. Que rajouter de plus au propos ? Bah pas grand chose, si ce n'est un enfant et une ado insouciants qui vont faire pénétrer le virus dans la zone protégée par les Marines, qui nous rappelle directement les Romero (le supermarché de Zombis, ou bien la tour sécurisée de Land of the Dead). Si la réalisation et le montage sont efficaces, le scénario est absent. Alors que 28 jours plus tard assurait une narration sur deux tableaux, les semaines supplémentaires n'y ont rien apporté de plus. Dans le film de Danny Boyle rien n'était laissé au hasard, les personnages ne faisaient rien pour rien. La grande différence entre les deux c'est effectivement que jamais dans 28 jours plus tard on ne se demandait ''- Mais comment les mômes ont fait pour sortir si facilement de la zone ? - Mais pourquoi vont-ils dans le métro ? c'est sûr que ça craint là-dedans, fait tout noir! -Mais pourquoi le môme part s'assoir tout seul dans un coin forcément près d'une porte qui craint?''Faire une suite n'est pas si facile. Il faut savoir prendre ce qui a fait le succès de l'opus précédent et y apporter autre chose, un autre relief. Pas uniquement du réchauffé (influence Romero énorme, sauf que l'''enragé'' de Boyle n'est pas un Zombi... c'est la folie humaine qui en est à l'origine ... mais là, on oublie tout ... survival à sous-sous pour non cervelés avec du napalm c mieux!). Prendre son temps est aussi l'une des théories les plus importantes dans un film à suspens. Juan Carlos Fresnadillo rate le coche de ce point de vue. En mettre plein la vue ne sert à rien le suspens.Là où Boyle réussissait un film plein, Fresnadillo ne garde que l'esprit terreur et images choc, même le suspens n'y est donc pas vraiment. Un survival de bonne facture sans plus. Ceux qui n'ont pas vu 28 jours +tard, penseront que ce 2ème volet est original. Mais en fait non."
0,"Bien plus enfantin, ce second volet s’avère décevant par son absence scénaristique et par le mauvais jeu d'acteur. Cette suite tire plus du block buster d'action que du film de zombie. Explosions à tout va, personnages insipides ce film n'a de rapport avec le premier volet que le titre.Je vous le déconseille ! Autant 28 jours plus tard est grandiose, autant 28 semaines plus tard est un échec !"
0,"voila j'ai vu se truc hier vu qu'il y a plus de critique positive que negative pour ma par resident evil extinction et bien meilleur que se film.l'histoire des enragés chasse les non enragés, des qu'il y a des attaques l'image bouge dans tout les sens c trés desagreable, enfin voila se film est a evité il y a aucun interet, 1h40 d'ennuie si j'avais u l'entrée gratuite je serait partie bien avant la fin. et pour l'interdiction de - de 12 ans me parait pas trés aproprié sur certaine scene. histoire zero, dialogue zero, mal filmé, trop brouillon, pour ma par a evité c certain."
0,"Et les ricains s'en melent... du coup paf 2 etoile pour cette suite (4 pour le premier), ca devient nimporte quoi, des soldats, des explosions, pkoi le pere les poursuit?? 2 etoile qd meme pour la scene d ouverture, qui m a fait penser au premier volet."
0,"Film sans intérêts, que je qualifierai plus de ''nanar'' qu'autre chose...Les acteurs sont très moyens...La ''menace'' qui plane sur langleterre est très moyenne, il n'y a pas à dire mais de ce côté là les américains sont meilleurs pour ce genre de scénario !C'est la raison pour laquelle je vous conseille ''I am legend'' avec Will Smith, qui est, lui, sublime!"
0,Une suite nettement en deça de son prédécesseur. Apres un debut prometteur le film traine en longueur et accumule les clichés du genre sans parvenir a tenir le spectateur en haleine. Les scenes d'actions sont filmés camera a la main et on ne comprend rien du tout. Vraiment tres déçu et en espérant que la suite( si y a suite) soit à la hauteur de 28 jours plus tard
0,"Suite du film culte de Danny Boyle, « 28 days later », ce film est pour moi une vraie déception. Pourtant, ça commence bien : huit clos, attaque de zombies, petite musique puissante. La première scène claque. Mais ensuite, ça retombe ; il ne se passe plus grand-chose, histoire de on nous ressert la petite musique jusqu’à indigestion. On nous balance du caméra à l’épaule jusqu’à l’insoutenable. On nous gave de vues de Londres vide et dévasté. Et on part dans la surenchère : snipers, hélicoptères, bombardement, etc. L’histoire de départ est sympathique, mais elle est mal mise en scène, et devient vite bourrée d’incohérence (notamment sur le déploiement militaire et leur stratégie). Dès le début de la contagion (deuxième scène assez sympathique), l’action devient un simple survival sans grand intérêt, et à l’histoire hautement prévisible. Dommage dommage. Reste quelques bonnes scènes, la musique, et une fois sortit reste quand même un certain malaise."
0,"28 semaines plus tard est un film moyen, avec quelques moments forts et d'autres carrément faibles. Le premier film restera pour moi le meilleur, tant la surprise était au rendez-vous. Ici on accumule la surrenchère de violence captée par une caméra épileptique qui rend l'action trop brouillonne. Tous les persos, autant principaux que secondaires, sont antipathiques. Restent une ou deux séquences chocs comme le massacre avec l'hélico ou les scènes de flinguage avec les snipers postés sur les toits des buildings. Le reste ma foi, n'a pas grande importance..."
0,Pour les fans du genre...Un peu trop d'hémoglobine à mon goût ce qui gache la trame générale. Parfois les scènes sont trop fouillies (surment le souhait du réalisateur...).Enfin j'ai trouvé certaines scènes limites risibles (le passage de l'hélicoptère en tondeuse de zombie...).1 étoile pour les effets spéciaux1 étoile car on voit le stade de wembley avec une pelouse de 1 mètre de haut...C'est cher payé mais bon...
0,"Rien de bien innovant, mais quelques scènes spectaculaires (le mari rencontrant sa femme retrouvée vivante)."
0,"quelque chose a subsisté, c'est clair.Voici donc la suite de 28 jours. Et pourquoi ?et bien parceque 28 jours a trop bien marché, trop bien eté critiqué et qu'il fallait une suite pour tirer encore un peu sur la pompe à fric.Ok, j'ai marché, comme d'habitude, mais la sauce n'a pas vraiment prise.malgré un bon casting, l'histoire reste simplette et propice évidemment à un 3eme volet si la maison de production le souhaite.certe, cela se laisse voir et ne figure pas au rang des mauvaise suites, mais nous sommes bien un ton en dessous du premier.Quelques scènes fortes (la scène de l'hélico dans les champs) puis d'autres incohérentes voir improbables (l'ordre de tirer sur les civiles)rien de bien folichon...."
0,"28 semaines reprend les bases et s'annonce comme la suite (fin ?) de 28 jours, mais le traitement en est très différent. Maintenant, on hésite plus à montrer la débauche de moyens par des explosions grandeur Londres réalisées par les meilleurs artificiers du 7ème art. Seule la manière de filmer et de rendre la scène réaliste par des tremblement de caméra conserve l'originalité de la première réalisation. 28 semaines retombe dans du très classique du cinéma moderne de frayeur, mais il ne souffre pas de la comparaison avec le premier opus, surtout que la psychologie et l'ambiguité qui ressort des personnages, y compris lorsqu'ils sont transformés en zombies, ont été davantage soignées."
0,"Très très déçu. Autant le premier opus par son originalité autant celui ci est affligeant. Les personnages sont creux, je n'ai pas eu peur une seule seconde. Un film de zombie raté. De plus c'est la même musique (qui est bonne) que le premier mais j'aurais préféré en savourer une nouvelle."
0,"J'attendais la suite de 28 jours plus tartd avec impatience, tant le film de Danny Boyle m'avait séduit. Malheureusement, 28 semaines plus tard qui m'a un peu déçu. L'idée de la réinfection est excellente et la moitié du film est bonne mais la fin est vraiment décevante. Le film se laisse voir mais il lui manque quelque chose pour le classer parmi les bonnes suites. Néanmoins c'est un film a conseiller si vous aimez les scènes d'émeutes, gores et de violence. On n'est pas déçu!"
0,"Malheureusement encore une suite (un peu)decevante surtout au vu de la qualité du 1er film qui etait un must. On ne retrouve pas veritablement l'ambiance de 28 jours plus tard meme si l'ensemble est plus que correct. A reserver au amateurs du genre, car le realisteur n'a pas lesigné sur le ketchup ni sur la tripaille. Allez le 3 fera mieux, on y croit :-)"
0,"J’attendais de voir ce film avec un enthousiasme certain, ayant trouvé le scénario de ‘28 days later’ captivant. Ce deuxième volet capitalise sur le succès du premier et arrive à garder notre curiosité intacte. Les sensations de stress et d’horreur sont toujours présentes, la réalisation arrive tant bien que mal à garder le suspens du film intact. Cependant le scénario apporte peu à l’intrigue et se résume en fait à une course poursuite. Il y a aussi beaucoup d’incohérences : les deux enfants qui s’échappent du quartier ultra-surveillé en passant derrière le dos de soldats, la femme porteuse du virus qui contamine son traître de mari sans faire exprès (et sans aucune surveillance), l’hélicoptère qui traverse tranquillement la Manche pour disséminer le virus. Les acteurs passent totalement inaperçus même si on revoit avec plaisir Robert ‘Begbie’ Carlyle. Les personnages du soldat héros et des enfants intelligents sont lassants, dignes d’une super production hollywoodienne. Je demande quand même à voir la suite."
0,"Pour commencer, j'hallucine sur le fait qu'il y ait plus de critiques positives que négatives (ce qui m'avait malheureusement encouragé à aller le voir !).Ce film est nul, tout simplement, à part une scène éventuellement. Et la musique, assez ''originale'', ce qui permet de survivre.Honnêtement, si vous y allez, que ce soit pour vous détendre entre amis, pour bien rire de ce qui est sensé faire peur."
0,"Lorsque j'ai vu ce film je savais simplement que Robert carlyle jouait dedans et rien d'autre...(je n'ai pas vu le premier de la saga mais apparament le film se suffit a lui même) et quelle surprise ! la première scène est hallucinante et m'a donné envie de taper un sprint tellement j'étais sous pression, le film est gore, parfois très gore mais cela sert bien l'ambiance et donne un contraste plus ou moins détaché avec les scènes plus gaies. En somme un bon film tres bien réalisé , très bien filmé, très bien interprété (surtout robert carlyle), même si j'avoue avoir préféré la première moitié que la deuxiéme.. l'idéal serait de le voir en dvd seul un soir d'orage : frissons garantis."
0,"Comment dire, les 2 jeunes sont complétement idiot,l'armé qui assure la sécurité sont aveugle et 2 de tensionle père est aussi un idiot fini, mais il devient moins décérébré en devenant un zombie, il acquiers une vitesse de déplacement, et d'un sens de l'orientation hors norme??? vraiment bizarre pour un zombiedes zombie meurs de faim, tandis que d'autre vive encore même coupé en deux ( scène de l'helico)certe c'est un film fantastique mais tout de même, il y a vraiment beaucoup d' invraisemblance dans ce film, bref c'est pas terrible"
0,"J'ai adoré le 1er et je hais cette suite... Tout a déjà dit : scénario bâclé, incohérences, mauvaise réalisation, intelligence des survivants du niveau d'un hamster mort, bande son usée, ... Passez votre tour !"
0,je suis fan de film de zombis et surtout de 28 jours plus tard. Mais là je suis déçu par le scénario. Il y a pas grand choses à se mettre sous la dent. ça part dans tout les sens et ça ne va nulle part!!
0,"MOYEN PLUSj'ai hesité entre le 2 ou le 3 etoiles. Mais j'ai mis 2 pour cette impression de ne voir qu'un film de zombies ''classique'', sans surprises. Mais on passe qd meme un bon moment de ciné. la mise en scene est plutot reussie, dommage que le scenario ne suive pas trop par rapport au premier. Moins de suspense aussi.Bons points qd meme pour Robert Carlisle (bonne tete de furieux), et pour la scene de l'helico (ENORME ! )."
0,"Film très moyen, quelques absurdités, des acteurs un peu limités... A coté de ça, un bon scénario (mal utilisé) avec quelques fantasmes (parcourir une ville fantôme)...Dommage, il y avait quelques trucs à faire."
0,"On prend les mêmes et on recommence, mais c’est pas pareil. 28 semaines plus tard voudrait bien se donner des airs de suite mais pioche son inspiration trop souvent dans le premier volet. Après une bonne introduction, on reste perplexe sur la cause de propagation du virus (pas malin le mec franchement, embrasser une contaminée…), la suite n’est qu’une impression de déjà vu. C’est bien rythmé, c’est gore, les quatre protagonistes principaux sont attachants, mais ceux qui révélaient le meilleur potentiel disparaisse de façon brutale sans réelle utilité. Les « zombies » nous paraissent bien moins dangereux que les militaires, et on ne comprend pas très bien ce code rouge alors qu’il n’y quasiment plus aucun contaminé (la scène de la voiture avec le gaz). On ne sait pas trop ou cela veux en venir. Une suite qui manque d’âme, qui cherche encore sa véritable personnalité pour ce démarquer de son prédécesseur. Intéressant mais sans plus. Dommage car le potentiel été là, caché dans ces survivants de l’impossible, maladroitement utilisé, et trop rapidement sacrifié sur l’autel du saint compteur à victime. Prochain arrêt Paris !"
0,"Un film plutot décevant comparer à son premier volet qui était vraiment de meilleur qualité. Beaucoup de passage son pas crédible surtout celle de l'hélicoptère et ça gache pas mal le film. Sinon les scènes gores sont plutot bien réussi, ya de l'action et on peut pas dire qu'on s'ennui en le regardant"
0,"Un scénario absurde et truffé d'incohérences, une mise en scène bourrée de fautes et un parti-pris dégeulasse, axé sur la violence gratuite et la boucherie-barbarie, sans le moindre propos.Des acteurs mal menés, une musique absente.Une interdiction au mois de 12ans juridiquement, moralement et intellectuellement CRIMINELLE : Comment peut-on laisser un gosse de 13 ans regarder un tel carnage ?Quand on pense à toutes ces critiques et censeurs outrés dés qu'on montre le moindre pubis...Ce film est une merde et reflète bien une société hypocrite de merde."
0,"Suite de ''28 jours plus tard'' mais 28 semaines plus tard, logique! Des zombies-morts vivants assoiffés de sang et de chair humaine, ça ressemble à ''The land of the dead'' de Romero mais l'originalité en moins...dommage!"
0,"Contrairement à la plupart des films de zombies, celui-ci n'est pas là pour rigoler.Bien qu'il ne semble pas dépasser son prédecesseur et malgré quelques lacunes (notamment au niveau de la lumière), le réalisateur espagnol nous décrit un univers empreint au chaos, renforcée par une caméra à l'épaule et un découpage des scènes très abruptes (voir trop).Film tout en tension bien que relativement court à éviter aux âmes un peu sensibles."
0,"Quelle déception que cette suite bas de gamme pour le grand film qu'était 28 Jours Plus Tard. On se retrouve ici avec une histoire abracadabrantesque, qui enchaîne les événements improbables et les clichés. Les acteurs ne sont pas crédibles et leurs décisions sont la plupart du temps illogiques. Même la réalisation est mauvaise. Le réalisateur tente de nous bluffer en abusant des courses-poursuites caméra à l'épaule, des ralentis flous et des gros plans instables. Mais ça ne fait que camoufler un peu la réalité: cette suite n'est qu'un téléfilm à petit budget destiné uniquement à tirer un peu plus profit du filon du premier volet. Maintenant je commence à m'inquiéter quant au troisième volet."
0,"Un film sans aucune originalité, du vu et revu, sans oublier toutes les scènes d'''actions'' où l'on ne voit rien soit parce qu'il fait trop noir, soit parce que la caméra bouge trop.. Ca en devient agaçant.. Déjà que ce film a du mal à accrocher,cela l'enfonce au plus bas.. A EVITER !"
0,"Pas vraiment resemblant du 1er volet, la première scène du films et Mortel puis toute la première partie et très réussi.En revanche la seconde sa s'éssouffle grave,ça par plus dans un délire de sniper et fusillade sans grand intéret.j'vous laisse faire votre opinion mais le 1er était quand meme bien plus surprenant et intense."
0,"Sans le savoir, j'ai entendu parlé de se film lors d'une conversation dans le métro, j'ai cru qu'on parlait de ''l'armée des morts''. L'histoire est identique à bien d'autres, on connait la fin, on anticipe ce qu'il va se passer, ... Les monstres font presque rire par leurs grimaces: la caricature d'une personne qui essaye d'imiter quelqu'un qui a la rage...L'idée était bonne, mais il y a quelques manques, comme le suspence, et ces petits trucs qui nous font sursauter.A voir, mais en pas du tout en priorité... passe le temps sans s'ennuyer"
0,malgré quelques sequences trés longues ou l'action disparait ça reste un film sympa à voir
0,"A la première vision, ce film me semblait meilleur que le premier, que j'avais pourtant bien apprécié. Plus rythmé, plus cash et avec un regard critique sur la société et l'armée. Hélas, à la seconde vision, des défauts au niveau de la dramaturgie me sont apparus (père qui se ''téléporte'' dans la ville, heureux hasards, actions incompréhensibles...). Ce que ce film a gagné en spectaculaire, il l'a perdu en réalisme."
0,"la manière dont c'est tourné donne mal à la tête !!film similaire à 28 jours plus tard, sauf qu'il n'y a aucun d'élément heureux. coté acteurs, suspense, action et contaminés il y a ce qu'il faut!Ce film est bon pour ceux qui aime la depression...pas génial génial"
0,"...le cameraman a été mordu ce n'est pas possible !! Achevez le ! et l'autre, à l'opposé, planant en hélicoptère, <b>systématique</b> et finalement barbant. Le premier est le premier, le second n'est pas sur le podium..."
